IC mean,IC std,IR,t_value,p,IC Skew,IC kurtosis,Alpha_index
-0.00019739991232539124,0.3137739129083686,-0.0006291151182572592,-0.08764140369716321,0.9301625976653375,-0.01673720893737044,-0.40780908499960367,alpha001
0.039078951973427284,0.5771408932483922,0.06771128580661555,9.43279212661509,4.430609196700639e-21,-0.07959451132176625,-1.278429988037377,alpha002
-0.0026029445643641173,0.6145291550698115,-0.0042356730236312685,-0.5900674115439912,0.5551523263488249,0.005159599280729207,-1.3900435997550242,alpha003
0.0164375156046676,0.6166265526697541,0.02665716475150077,3.7135832053756377,0.00020491740210179754,-0.028960306188924288,-1.2928227569502986,alpha004
0.007266589801630822,0.452393081357007,0.016062557322569608,2.237658943272264,0.025254606412862684,-0.006728595665810211,-0.909898021219036,alpha005
-0.0016941352620964238,0.591503932178648,-0.002864114961766231,-0.39899701710330465,0.6898997925143511,0.0016252826964198233,-1.435758568306857,alpha006
0.0024532528281470613,0.42479048600369523,0.005775206622979123,0.8045383116545421,0.42109600849954343,0.0036235124372676155,-0.8478966107412416,alpha007
0.0035471879642520548,0.6223747163905136,0.005699440981189129,0.793983475177421,0.4272147600915027,0.010481430502774995,-1.4506202679968028,alpha008
0.005418989281471333,0.4985221348990961,0.010870107668475282,1.514303927464837,0.12996505897568172,-0.014181677631339549,-1.090801029867897,alpha009
0.004289308286671981,0.43099426812289704,0.00995212373787044,1.3864204957766677,0.1656344690126469,-0.012006453401986314,-1.1104554750321705,alpha010
-0.0011403153498053304,0.49336727240018596,-0.0023112910271850867,-0.3219836626026316,0.747468539534627,0.0019472287020415612,-1.0318233739460183,alpha011
-0.012731700776000922,0.5270173917685286,-0.024158027751753616,-3.365430906483027,0.0007657233105352005,0.03908543381560369,-1.1740876853922393,alpha012
0.0331929883986976,0.5435547183465744,0.06106650770996254,8.507114674672623,1.9108307441092912e-17,-0.07121232066838627,-1.2033923252947167,alpha013
-0.01012221027274861,0.6592688278451455,-0.01535369161292455,-2.138907563718435,0.03245559941424562,0.00957841870867995,-1.491657032249042,alpha014
-0.0025440066261238964,0.33946906827416146,-0.007494074906610666,-1.0439921489193476,0.2965020264929511,-0.010470044978588427,-0.6073416788538935,alpha015
0.004403884330718968,0.31600507122119786,0.013936119169544365,1.9414269513872364,0.05222096808699761,0.010436549106114381,-0.4670279921067273,alpha016
-0.0019122261718385537,0.5178133101603892,-0.0036928872516742654,-0.5144524635310785,0.6069415459295008,0.0018679363122256968,-1.126034378247778,alpha017
-0.009977472141487443,0.6646652313662472,-0.015011274353825205,-2.091205754674753,0.03652259457735389,0.007482962663397405,-1.498254478974214,alpha018
-0.00997802182473793,0.6648474486411379,-0.015007986937652713,-2.090747787985455,0.03656365455655697,0.007469240506522817,-1.498625123777967,alpha019
-0.006754263048680224,0.6675597664074572,-0.010117840212313869,-1.40950629361316,0.15870153851435184,0.007989325204087684,-1.5066247956411554,alpha020
0.013839789228587796,0.6647540331896848,0.020819413704314702,2.900331891963782,0.003731861070909035,-0.03577328107724485,-1.4982452856915733,alpha021
-0.010425629622994882,0.6589853901374971,-0.015820729532136632,-2.203970153428463,0.027538140745893967,0.018915595010237603,-1.4758703943759124,alpha022
0.01124782842417121,0.537662435602143,0.020919870311517035,2.91432640236477,0.003568641235614096,-0.019592683908997745,-1.2018214694997202,alpha023
0.013173742877783981,0.6686583872542393,0.019701753733891356,2.744631789039258,0.006063452482614596,-0.03354100374825754,-1.5048036036801065,alpha024
-0.00841916042040635,0.4912575205534269,-0.017137977675989027,-2.387474687009715,0.01697408258834793,0.016635907196125024,-1.0528398079715815,alpha025
0.015725780536211154,0.6565577326493929,0.023951862500732814,3.336710229664625,0.0008493545621463291,-0.01841554736030498,-1.4839612854596533,alpha026
0.015536955288107663,0.6681060695430556,0.02325522248096624,3.239661998852618,0.0011987289946817452,-0.03730115674683472,-1.4838269887407247,alpha027
-0.02004257631955796,0.594167655645463,-0.03373219011355486,-4.699197977503708,2.6297687339920744e-06,0.052539538278952476,-1.3105559904729396,alpha028
0.003046222113165411,0.5213785848070556,0.005842629908347144,0.8139309827254583,0.4156944771144533,0.0009077734626272445,-1.0898473346613538,alpha029
-0.002282364781130776,0.6714826104182807,-0.0033989931320917498,-0.4735103649690454,0.6358544344348225,-0.005770736117986524,-1.5112403042452696,alpha031
-0.005165701523521191,0.3017563593115476,-0.01711878263413125,-2.3848006447499976,0.01709792230351993,0.01600821772652519,-0.41934364474652597,alpha032
-0.00743439239232604,0.5645408909624251,-0.013168917453706398,-1.83454884061926,0.06658786489571089,0.0264686695515416,-1.2718475728532233,alpha033
0.002287636468738999,0.671343142684431,0.0034075517023852537,0.4747026509154405,0.635004269990528,0.0057711409455653085,-1.510727774047614,alpha034
0.0016318934690708734,0.47941483986895855,0.003403927733060848,0.47419779934006323,0.6353641978342877,-0.0007914048183045952,-0.9828463379550745,alpha035
-0.00033094440191572293,0.38983652001226143,-0.0008489312440643422,-0.11826377035459125,0.9058598869851536,0.0037665071347734638,-0.6786611295422054,alpha036
0.010923793411798187,0.6189207784063091,0.01764974418846694,2.45876837272341,0.01395011998502002,-0.010671824890524479,-1.4343346564675759,alpha037
0.00453350764843979,0.5638202036236325,0.008040697405490717,1.1201415875578722,0.2626672935900689,-0.010157476895605637,-1.2207388787078348,alpha038
0.004351115543135824,0.48085435878630306,0.00904871810690918,1.2605679525653428,0.20747970712994385,-0.007370405119003212,-1.1774077106384326,alpha039
0.011818986091660823,0.5371514859863276,0.022003078088778962,3.0652270044006804,0.002178035090662024,-0.031746624836613245,-1.206119211531444,alpha040
-0.005165179583708635,0.5964632686385553,-0.008659677561534187,-1.2063710997123624,0.22768914066770765,0.02436876966275154,-1.3986454833572415,alpha041
0.018606020491942047,0.521304340627552,0.0356912825040818,4.972117197047888,6.679054572039958e-07,-0.045275762475746696,-1.1252234110733517,alpha042
0.0031694499326238813,0.48484330389895997,0.0065370603391573,0.9106713978895722,0.362479849886692,-0.0026261408004847574,-1.0251300625647275,alpha043
0.001138415086072294,0.5975527422308841,0.0019051290465544046,0.2654016395708188,0.7907028923453732,0.0005098971376675692,-1.3291005419026882,alpha044
-0.01290104424749611,0.48354831325813163,-0.026679948815392044,-3.7167572307382732,0.00020236302157605927,0.029228738683636242,-1.0996264031990532,alpha045
0.001435230979174936,0.6699374352247099,0.002142335841694728,0.29844668313962097,0.7653654588784944,0.011526883687916822,-1.5086003303010633,alpha046
-0.026615109537999455,0.6553724314939908,-0.04061066388973289,-5.65743134297793,1.558209892996356e-08,0.06758992140383163,-1.473496247884755,alpha047
-0.0033401136895925636,0.5243252589552978,-0.006370308568096908,-0.8874413739073044,0.3748523148242273,0.005747265044058165,-1.1072729067185503,alpha048
-0.021269592430207474,0.6450006184443452,-0.03297608067649124,-4.593865121099798,4.378462596021926e-06,0.049776548927604164,-1.450749444219128,alpha049
0.021269592430207453,0.6450006184443454,0.0329760806764912,4.593865121099794,4.3784625960219915e-06,-0.049776548927604185,-1.450749444219128,alpha050
0.02126959243020747,0.6450006184443453,0.032976080676491236,4.593865121099798,4.378462596021926e-06,-0.049776548927604206,-1.4507494442191278,alpha051
0.017295347144619482,0.6498920748938688,0.02661264510333337,3.70738121730659,0.00020999627002691028,-0.03970393364512916,-1.4444663857614672,alpha052
0.0067090945735278,0.5416053423239906,0.012387423182975902,1.7256796481925256,0.08442098009234698,-0.02684186649659591,-1.2025140715413951,alpha053
0.03541420294866238,0.5832698546080457,0.06071666942647076,8.45837905007481,2.9008310176853116e-17,-0.0633885204667184,-1.3650787994322948,alpha054
0.011089060757154089,0.6442420648859273,0.017212568631508985,2.397865879106616,0.016500289863478842,-0.020839862548878915,-1.44642049665305,alpha055
-0.007021919739022479,0.451156083389955,-0.01556428029576875,-2.1682444644407206,0.030152202247643527,0.02986360629009389,-0.8628995183096082,alpha056
0.02053705992710702,0.6554013243082334,0.031335090677126094,4.365260430441956,1.2762781081350849e-05,-0.052842270456449035,-1.472550024383491,alpha057
0.013073432313520858,0.5354334102036752,0.024416541934781048,3.4014442611436455,0.0006716595765966964,-0.03267132811824089,-1.1952916079900588,alpha058
0.007891433961417458,0.6276176242582481,0.012573633461526793,1.7516204175707166,0.07985489504804257,-0.02546607011120508,-1.4112620806087168,alpha059
0.0013760413989395146,0.4954622398080207,0.002777288132941668,0.3869012576215768,0.6988335525371014,-0.004256538016050808,-1.0672902431198696,alpha060
-0.0014168425438408295,0.48795764749823733,-0.0029036178674624576,-0.4045001277500886,0.6858494419746441,0.019121894887531507,-1.1203570651762105,alpha061
0.0009634979382838845,0.41873436908227324,0.0023009764887356923,0.3205467544725282,0.7485573449780141,0.010401641352081617,-0.8532035622019669,alpha062
0.007799682800506724,0.6623503759188419,0.011775765643201541,1.6404702424540802,0.10092363758616806,-0.034109788586192645,-1.4837545725063606,alpha063
-0.00017256628008984932,0.45515103883206726,-0.0003791406925768205,-0.05281771417001521,0.9578776909908119,0.006324902280518663,-0.8516005154567825,alpha064
0.020303028240560798,0.6591901666673445,0.03079995616925908,4.290711372447336,1.7896377531024264e-05,-0.030595110719794535,-1.4796095687834208,alpha065
-0.020319979962574005,0.659208474696695,-0.030824816037025807,-4.294174575990808,1.761958399395007e-05,0.030614266285790878,-1.4796546925428444,alpha066
0.01604565458713181,0.6686946354749689,0.0239954887266812,3.3427877559697063,0.0008309809124843822,-0.041943784588900614,-1.4947997251989018,alpha067
0.008871173971286575,0.49582967781789955,0.017891575208502625,2.49245761247995,0.012694521043454155,-0.02783512827862756,-1.0892424482268264,alpha068
0.011368418533776434,0.5741380293632015,0.019800845706712,2.7584361935768205,0.005813301556123903,-0.025013977507867175,-1.2907077474952549,alpha069
0.0003121706412247133,0.3645120908474109,0.0008564068217846625,0.11930518567881851,0.9050348102133403,0.0011120061265391073,-0.5747168434154597,alpha070
0.010552805045654213,0.6684796458133003,0.0157862772812106,2.1991706444927317,0.027877544346207043,-0.03523694034621224,-1.4917321292062897,alpha071
-0.026489765375675503,0.6552163485534698,-0.040429036049172654,-5.6321289484952315,1.8046378282275e-08,0.06657656695635153,-1.4752839584156028,alpha072
0.007433449007761277,0.4878532813859678,0.015237058540721925,2.1226595260084777,0.03379501867702578,-0.008581263684809213,-0.9916989258388789,alpha073
-0.0010069389651689736,0.38960504510194227,-0.002584512130497444,-0.3600458237541775,0.7188167840717031,0.008066724046146313,-0.6989297603816658,alpha074
-0.004006369475241892,0.4652586735574047,-0.008611058112273057,-1.1995979724156773,0.230310160080498,0.007036514164910737,-0.9755869958302479,alpha076
0.002770714618405512,0.4471489960282771,0.006196401295800507,0.8632145241386638,0.3880301975622662,-0.009340006905880459,-0.895111763172745,alpha077
0.008934444335899626,0.6632231452075327,0.013471249307959392,1.876666391636786,0.06057882466982932,-0.0291308905580163,-1.4920557834408164,alpha078
0.015637786319777826,0.6690463186541736,0.02337324918136335,3.256104181525324,0.001131460119277149,-0.04621105583757142,-1.4971703227088076,alpha079
0.003705065458087465,0.44748332938483165,0.008279784328906569,1.1534485499336071,0.248740529840606,0.0001539330082679362,-0.9464237737921004,alpha080
0.0001922699275199073,0.37870331674411667,0.0005077059508560386,0.07072801289800011,0.943614954402026,0.02017879050844723,-0.763859084353463,alpha081
-0.026244220651377805,0.6535169558379507,-0.04015843876265921,-5.594432308661834,2.243310212044539e-08,0.06318184870569162,-1.4698639215543985,alpha082
0.0013297410853230697,0.30937407501081177,0.004298165853996005,0.5987732258142713,0.5493311079945338,-0.008739973597758868,-0.4737059259650649,alpha083
0.0037858125847643528,0.3826751542619,0.009893019033510001,1.3781866779825511,0.16816154862309432,0.006061336521198525,-0.7288933352413736,alpha084
0.005661942794763406,0.4944153611099413,0.01145179385618721,1.595338053847845,0.11065294429172938,-0.009068206603683774,-1.0386008907419086,alpha085
0.006818546912114235,0.6183088178465573,0.011027736812587978,1.5362630873271585,0.12449017180275418,-0.01636355504368314,-1.4720775762604523,alpha086
-0.0014327681864779126,0.3917040358104065,-0.0036577825487899857,-0.5095620621595875,0.6103641025513338,0.013183237062313825,-0.6997323807667168,alpha087
0.00999411352522955,0.6721608407105809,0.014868633993411729,2.0713346674162927,0.038340715638264244,-0.025304514963147486,-1.5082291249396358,alpha088
-0.001847107786881994,0.6628751635600869,-0.0027865092681430073,-0.3881858448287103,0.6978827657570851,-0.001597280979732295,-1.4923535517507014,alpha089
0.0020344052637855797,0.3041157986551108,0.006689574408111371,0.9319179817003792,0.3513905074953515,-0.016102416517317288,-0.4576372232066208,alpha090
0.014611952264323257,0.49744082609202506,0.029374252168076147,4.092097960856662,4.292154742564324e-05,-0.030120086021584433,-1.0071557690298025,alpha091
-0.005603837702676952,0.43179632945151075,-0.012977965120257567,-1.8079474602724215,0.0706301535309563,0.008469159488187617,-0.7964489167907698,alpha092
-0.012871659217314462,0.5743504135289819,-0.022410812135099045,-3.122028030345838,0.0017987365359928191,0.020342583192172917,-1.298526663101716,alpha093
0.012567872816049696,0.48065867370459264,0.026147188230652357,3.6425388816220465,0.00027066518897997713,-0.02616623889079453,-1.0376197827232496,alpha094
-0.00205741666208982,0.373986052822692,-0.005501319224503936,-0.766383329584133,0.4434575711360762,-4.7038288398976926e-07,-0.6995745093723471,alpha095
0.02451804990861955,0.6587383929992822,0.037219706896067115,5.185040484489528,2.181352041487489e-07,-0.06158128475287087,-1.4772097522518148,alpha096
0.0005402659757331073,0.3798151616864619,0.0014224444683414135,0.19815932930056868,0.8429224826347379,0.0009486652350428696,-0.7039108597443189,alpha097
-0.010455137406366366,0.6398214154913332,-0.016340711881826637,-2.276408379282622,0.02283242017587218,0.03182680003629407,-1.4378362798240722,alpha098
0.00234533772672612,0.3095405238698644,0.007576835812658042,1.055521488728153,0.29120002724226535,-0.014878856409704445,-0.4747286517601741,alpha099
-0.0013672318315685805,0.3941632929257214,-0.00346869395528982,-0.48322031757811196,0.6289447621134541,-0.0020157669498663405,-0.8222429824734543,alpha100
0.001407602840210068,0.3646493068962756,0.0038601549861452503,0.5377543658647723,0.5907528072134717,-0.0022453940063126873,-0.6700755744768259,alpha101
0.00474550830283528,0.4354569699121234,0.010897766325322428,1.518157027541618,0.1289911076702429,0.008293146409346905,-0.8525431437190547,alpha102
-0.007811260270947433,0.5749457345362214,-0.013586082653954059,-1.8926637112721738,0.05841747260291646,0.010131915846842887,-1.2388183335762293,alpha103
0.003245948882055836,0.48853035477973833,0.006644313603643572,0.9256127438815691,0.3546587782908177,0.0045383803771738025,-1.0373705959799655,alpha104
0.006819790217145367,0.3981644271691653,0.01712807511618282,2.386095171216147,0.0170378717993913,-0.027902828772604138,-1.0330278014885153,alpha105
0.009575236918224535,0.6574491737079374,0.014564223823145605,2.028927588254496,0.04247929025038957,-0.02401556725207465,-1.4713708383030852,alpha106
3.79603828348064e-05,0.42221692260987603,8.990729836255614e-05,0.012524896640445971,0.9900069683725112,-0.01902035001334889,-0.7603651577034118,alpha107
0.0016224612402472457,0.4941693248455394,0.0032832091323239704,0.45738061069858504,0.6474026185177297,0.0072899487084977345,-1.070927958113648,alpha108
0.009016861262659201,0.6012129337537826,0.014997783241888666,2.089326321240009,0.036691349783915,-0.013596962789022683,-1.3479178273522046,alpha109
0.013033619793599741,0.6167710938537281,0.021132021139581427,2.9438809239896524,0.0032450871475336613,-0.03649342763046962,-1.3930677261546316,alpha110
0.025858678466322386,0.4859099831705753,0.053217014183560986,7.413609510035531,1.279547630554723e-13,-0.053830931666494754,-0.9996492299360797,alpha111
0.014498533819204525,0.6634214359391613,0.021854183530684267,3.0444846510609107,0.0023339151831458013,-0.03898829751410065,-1.488366223346542,alpha112
0.004709217213645788,0.431606991976201,0.010910891855768304,1.5199855321811713,0.1285309035701937,0.004129722893428948,-0.8263832974382135,alpha113
0.02082482729307091,0.5353725880474024,0.038897821364038646,5.418816948080086,6.070940629751191e-08,-0.0397330634692506,-1.2229795487856616,alpha114
0.0037486046299483058,0.4349293510936081,0.008618881711529993,1.2006878702752881,0.22988695658077682,-0.0041457053025115735,-0.8489300797549917,alpha115
0.017193921373825943,0.6689929644702353,0.02570119909622896,3.580408577262441,0.0003438949406603403,-0.041525279504843984,-1.5051660842873729,alpha116
-0.004129524605091231,0.5073564643810868,-0.008139296323204927,-1.1338773050771604,0.2568600248767742,0.019227010503167535,-1.0437416485617819,alpha117
0.011334249624832728,0.5775878791731113,0.01962342014700709,2.733719214675784,0.006268018262639049,-0.032040046427110586,-1.2937608943137702,alpha118
0.008682098207928205,0.4129364459687044,0.0210252650079383,2.9290088330813995,0.0034044030083410118,-0.02670286726907389,-0.9865607113254993,alpha119
0.02847007441264951,0.5534876892490311,0.051437592860064406,7.165720088792682,8.015226951127385e-13,-0.055177129080152675,-1.3539945390877026,alpha120
-0.00285329972231636,0.5635579113704272,-0.005063010676893653,-0.7053230001623229,0.4806177158863767,0.018267333210189463,-1.3209282730863878,alpha121
0.01616445595632487,0.6747725888240753,0.023955412866569808,3.3372048276111084,0.0008478453190871448,-0.03436577093067313,-1.5103833671497349,alpha122
0.0037316646994263246,0.41775283932944296,0.008932709363307298,1.2444068894540712,0.21336487759663053,-0.019099642787399413,-0.7009775044698952,alpha123
-0.030039871485478244,0.5606597755395254,-0.053579501858450146,-7.464107308813919,8.740526683932619e-14,0.06828139730625052,-1.2457536130452815,alpha124
-0.006289964635975046,0.4787146161833719,-0.013139278441345255,-1.830419859178264,0.06720250860274404,0.03142059400625101,-1.064401175122509,alpha125
-0.011744458629284379,0.6159623768867911,-0.01906684412876554,-2.656183161118532,0.007909528984979252,0.02265117832442158,-1.3945954053802299,alpha126
-0.01850541865991374,0.6662222237385306,-0.02777664569048733,-3.869536985626214,0.00010939875235592529,0.03831892458917105,-1.502282873991486,alpha127
0.012318469207586127,0.5674830587050093,0.021707201684041024,3.0240087556580115,0.002497751945728084,-0.0349254265133577,-1.2767454743142896,alpha128
-0.008753327608309614,0.6328101933815045,-0.01383246935630897,-1.9269875986181233,0.053995757711980556,0.01618911948968889,-1.4416181609414007,alpha129
-0.000589126911373354,0.39989250152359196,-0.0014732131988691416,-0.20523187084065975,0.8373931226234738,-0.00627480785392194,-0.9147040676638465,alpha130
-0.01735907610405015,0.4836084488367948,-0.035894898333152125,-5.000482716420741,5.768561051959568e-07,0.03141358841668949,-1.0798694989937683,alpha131
-0.0009454281626210203,0.35952382235371444,-0.0026296676432497118,-0.3663363934884363,0.7141180697974118,0.018153749616225717,-0.6722171068825218,alpha132
0.015762743635012438,0.614352191040584,0.025657503733019407,3.574321419514023,0.0003519892370322789,-0.03367213883057797,-1.3740210014037886,alpha133
0.008278467584076004,0.5245615543675568,0.015781689517938513,2.1985315277375768,0.02792301133214017,-0.026229332177882883,-1.1172165715199323,alpha134
0.019668863577001972,0.6719772248739238,0.029270134238094513,4.077593395207515,4.5685674002911494e-05,-0.048788167115514335,-1.5005186304973368,alpha135
0.011418155858735651,0.5264904606190547,0.021687298655535044,3.0212360844799324,0.0025207286610462796,-0.022619044788897123,-1.1542577447784264,alpha136
-0.028720353945487512,0.6273112493539412,-0.04578325986512467,-6.378020562479505,1.834413072591958e-10,0.054914336866093566,-1.4219678091565882,alpha137
0.0038435266674102402,0.37569817094344654,0.010230357677170598,1.4251809901421575,0.15412097262037527,0.0030349970343123396,-0.7061516546725826,alpha138
0.011784153886932032,0.5072098964075465,0.023233288566324395,3.2366064069394644,0.0012116301554786794,-0.014742002274583338,-1.0775435799274193,alpha139
0.0010142342391517547,0.2904843825061703,0.0034915276009036766,0.4864012501213763,0.6266881970889582,0.02014813251194815,-0.10222878957287751,alpha140
0.0009296172175591396,0.3197650681963303,0.002907188151610014,0.4049975004966799,0.6854838123677929,0.02988570586638331,-0.5095384538200456,alpha141
0.013895781039165717,0.5099827000069995,0.02724755376795134,3.795829714206089,0.0001475979151368018,-0.030922987471743896,-1.0934528862592785,alpha142
0.00046438459485101765,0.3408121591535117,0.0013625822388626848,0.18981998143289902,0.8494521829676769,-0.00904990153626097,-0.4082508397701221,alpha144
0.007972831658079955,0.4327921767947658,0.018421847911222176,2.5663293772173317,0.010285551254896894,-0.006911273139307259,-0.8009039261930928,alpha145
0.001976511731869663,0.6165967404507574,0.003205517645819458,0.44655748670271556,0.6551995799729198,-0.0022674558751925745,-1.3930348496620522,alpha146
0.016046930221863157,0.669063989026303,0.02398414872875829,3.341207992096532,0.000835721074600319,-0.03722604017576265,-1.504036292682581,alpha147
-0.0028169475640937957,0.4666893426322744,-0.006036022910241162,-0.8408723701747847,0.4004297991280449,0.010991537209229088,-0.909655719407624,alpha148
0.002673307404555915,0.3572793626435961,0.007482400843909565,1.0423658468129715,0.29725507967461073,0.016148577404948267,-0.5561958888603291,alpha150
0.01955867207015137,0.6595085612327086,0.02965643392648858,4.1314084219905585,3.6205824155450906e-05,-0.048949622536054775,-1.4715980889374718,alpha151
0.0030832832192043648,0.6705983645759719,0.004597809034553738,0.6405162203636777,0.5218446101138892,-0.009335164644315403,-1.502137869045571,alpha152
-0.012242821904899191,0.6158615713339232,-0.019879178170480575,-2.7693486114801624,0.0056221838405292315,0.02443510871477811,-1.3935429954829457,alpha153
-0.0006559998796468581,0.31467846381051373,-0.0020846672241347725,-0.29041292517457656,0.7715034599219075,0.007124903419511425,-0.0364426202391499,alpha154
0.005214816733531315,0.3986379626551033,0.013081585854990712,1.8223827621441993,0.06841231037428275,-0.019926167474209402,-0.6895176013861462,alpha155
-0.005126522640234256,0.4412154821711598,-0.011619090551871285,-1.6186439907394476,0.10554013505879575,0.018285454042950174,-0.7528003428417924,alpha156
-0.0006060863479507742,0.5558740288906493,-0.0010903303922299322,-0.15189284646889387,0.8792730294915505,0.013903429549909287,-1.224148582007522,alpha157
0.0036946668631127255,0.618159445127736,0.005976883298044993,0.8326336894046652,0.4050615993376756,-0.007253678007779211,-1.383101664238905,alpha158
-0.004861938761743464,0.6611235805245812,-0.007354054377981293,-1.024486027830583,0.3056185371083259,0.004605536830740464,-1.4854316455186956,alpha159
-0.01808870598778913,0.6115815735833683,-0.02957693097554279,-4.120332944678462,3.79894606550359e-05,0.04256511976190004,-1.3941168574597236,alpha160
-0.009410336655238199,0.6233721798853671,-0.015095855989224095,-2.1029887384852493,0.035479596586408285,0.012091395502708347,-1.4145399731754178,alpha161
-0.012393331215901651,0.6244990872498557,-0.019845235115521002,-2.7646200381299306,0.005704291998371393,0.02009714268152799,-1.3946150014631418,alpha162
0.019866805597758448,0.5298944560731621,0.03749200500224795,5.222974063825346,1.7788969089513163e-07,-0.034825510504065536,-1.2187416345158693,alpha163
0.0029574774012132475,0.5195793634661859,0.005692060942304378,0.792955369273702,0.42781352031981923,0.004401848781503145,-1.1243924811772956,alpha164
0.012152239121239805,0.6561723351494042,0.01851988947152558,2.5799874498280535,0.009887672460825378,-0.025395002234888022,-1.5068509223457691,alpha165
0.003095748075496223,0.6667024294404645,0.004643373023395693,0.6468636944972108,0.5177278153250682,0.0027193721030184122,-1.494601964642121,alpha166
-0.00010608774443171048,0.6233734752056915,-0.0001701832828172633,-0.023708064484626073,0.9810857170447043,-0.01102546681818443,-1.4032025191405588,alpha167
-0.006481405692831999,0.4385934771180178,-0.01477770653458206,-2.0586676532321158,0.03953940451197065,0.002293232307473926,-0.853005191199828,alpha168
0.009244468298581651,0.6604525735068294,0.013997172044460295,1.949932166890888,0.051198584939468904,-0.02316122899853871,-1.4824906712410844,alpha169
0.011256204601376973,0.578993497199302,0.01944098622147797,2.7083045252948494,0.00676872125591571,0.0025149704574769947,-1.36052824034177,alpha170
0.041670469705968875,0.5568926952015562,0.07482674860888072,10.424040198467104,2.24731260311133e-25,-0.0838592111086539,-1.219845197810221,alpha171
0.0015106882159001411,0.6081788483742564,0.0024839538894494825,0.3460371548428749,0.7293185433674263,-0.00469274385027593,-1.3503022026335922,alpha172
-0.011226831906962161,0.6164900009544249,-0.018210890508493626,-2.536941110493355,0.011190340282406836,0.021233604009875437,-1.3974608325473137,alpha173
-0.00972658444470309,0.6072379833107797,-0.016017747097557794,-2.231416475230968,0.025664930070831985,0.015641510521498425,-1.375475802883417,alpha174
-0.006486382346792367,0.620809326800152,-0.010448268198909377,-1.455537888985206,0.1455365849716884,0.010362602331778463,-1.4112740523562837,alpha175
0.0005668945964365171,0.320951088660037,0.0017662959138206643,0.24606093342761617,0.805637666410659,-0.00033192894607881023,-0.4738662428312761,alpha176
0.009342348093387541,0.6175130231984703,0.015128989579843866,2.107604546160457,0.03507800210255304,-0.025201726367093575,-1.355354031541999,alpha177
-0.023679304465487154,0.504973785737706,-0.04689214595742735,-6.5324983851375915,6.628660831789526e-11,0.05115362792282696,-1.0411624539348137,alpha178
-0.00943668485764004,0.44004345879134615,-0.021444892928438233,-2.987466782852199,0.0028165149442573706,0.024889668714518514,-0.8474928388168261,alpha179
-0.0005798848256435721,0.38395057267991384,-0.0015103111361341862,-0.2103999477185198,0.8333577424056764,-0.014250626941361541,-0.6140224798485829,alpha180
0.015894697253300435,0.6578010792248942,0.024163379713559623,3.366176482978659,0.0007636577588052786,-0.03995819385479013,-1.5036496870183944,alpha183
0.026354299174057363,0.5142231683403315,0.05125070357898603,7.139684728245255,9.684986592767625e-13,-0.07238745383754448,-1.0199007577895205,alpha184
-0.011017462114646414,0.5683854257223081,-0.019383787155776114,-2.7003361801338603,0.0069329517263781995,0.02486836184323676,-1.3031638092518274,alpha185
-0.006747485465811498,0.6103393171015986,-0.011055301988169794,-1.5401031646215118,0.12355151317205529,0.01705462583251562,-1.3544637387245464,alpha186
-0.0009801293314412754,0.5920413222062079,-0.0016555083145022376,-0.2306272227525296,0.8176068480942635,-0.0057997183940810765,-1.3243731284665572,alpha187
0.009909328223882666,0.5951887847431121,0.0166490506506429,2.3193627476153553,0.020385703340095998,-0.013901655474091919,-1.3353651991587598,alpha188
-0.0020567746464864667,0.6250774101852198,-0.0032904318936705992,-0.4583868064243245,0.6466797017891528,-0.001786890706269484,-1.3976687651358044,alpha189
0.045782992812855354,0.5992862541824302,0.07639586673869954,10.642632490200524,2.2313973165435844e-26,-0.09652798861463531,-1.3410716032543748,alpha191
